Wall time,Step,Value
1543017864.560628,5027,7.384343147277832
1543017864.65023,5038,6.715132236480713
1543017864.74088,5049,11.066123962402344
1543017864.832015,5060,9.884578704833984
1543017864.925645,5071,5.871143341064453
1543017865.016,5082,7.912359237670898
1543017865.106532,5093,6.812882423400879
1543017865.201004,5104,9.701622009277344
1543017865.292206,5115,8.773140907287598
1543017865.383763,5126,7.891211986541748
1543017865.477022,5137,7.058046817779541
1543017865.569912,5148,9.173263549804688
1543017865.661835,5159,8.300978660583496
1543017865.752612,5170,7.218390464782715
1543017865.850281,5181,7.922122001647949
1543017865.943038,5192,8.133020401000977
1543017866.033509,5203,7.155552864074707
1543017866.122782,5214,8.560264587402344
1543017866.211904,5225,8.691503524780273
1543017866.301908,5236,9.036186218261719
1543017866.393549,5247,6.938581466674805
1543017866.484431,5258,8.914473533630371
1543017866.574228,5269,9.404146194458008
1543017866.665001,5280,6.552630424499512
1543017866.760004,5291,6.805642127990723
1543017866.849283,5302,6.99554967880249
1543017866.938529,5313,12.020995140075684
1543017867.028745,5324,8.115680694580078
1543017867.1199,5335,5.947822093963623
1543017867.209514,5346,6.30436372756958
1543017867.300453,5357,7.393911361694336
1543017867.390386,5368,8.398364067077637
1543017867.480002,5379,8.692695617675781
1543017867.570423,5390,6.957866668701172
1543017867.664185,5401,7.313294410705566
1543017867.754941,5412,5.116408348083496
1543017867.844739,5423,8.183614730834961
1543017867.935843,5434,6.216280460357666
1543017868.024385,5445,5.837567329406738
1543017868.113689,5456,6.660711765289307
1543017868.203232,5467,6.762117385864258
1543017868.293364,5478,7.297262668609619
1543017868.383015,5489,4.341675281524658
1543017868.472276,5500,6.08680534362793
1543017868.566285,5511,7.739147186279297
1543017868.656454,5522,5.794220924377441
1543017868.746922,5533,6.125605583190918
1543017868.837548,5544,6.126433849334717
1543017868.9277,5555,4.7995100021362305
1543017869.017776,5566,5.551247596740723
1543017869.110313,5577,4.894172668457031
1543017869.20076,5588,4.233315467834473
1543017869.29137,5599,4.9228620529174805
1543017869.38105,5610,6.602673053741455
1543017869.47415,5621,7.812459945678711
1543017869.564167,5632,6.738935470581055
1543017869.654199,5643,8.131061553955078
1543017869.744759,5654,4.932884693145752
1543017869.834761,5665,5.836352348327637
1543017869.924214,5676,5.867099285125732
1543017870.013288,5687,7.261880874633789
1543017870.104924,5698,8.450048446655273
1543017870.194957,5709,5.039417743682861
1543017870.285669,5720,5.607495307922363
1543017870.378732,5731,4.722230911254883
1543017870.468482,5742,5.9576311111450195
1543017870.558548,5753,6.3246870040893555
1543017870.6488,5764,4.761359214782715
1543017870.738788,5775,2.983961582183838
1543017870.82811,5786,6.0654730796813965
1543017870.917072,5797,6.315548896789551
1543017871.005554,5808,6.3245673179626465
1543017871.093642,5819,4.762393951416016
1543017871.182477,5830,6.3159332275390625
1543017871.273884,5841,6.222686767578125
1543017871.362405,5852,3.3603334426879883
1543017871.451047,5863,6.059833526611328
1543017871.539736,5874,3.829679012298584
1543017871.628607,5885,5.7602219581604
1543017871.716634,5896,5.606717109680176
1543017871.805795,5907,8.37154769897461
1543017871.897548,5918,5.932991027832031
1543017871.987748,5929,6.996253490447998
1543017872.077812,5940,5.406854629516602
1543017872.171021,5951,6.05448055267334
1543017872.260408,5962,5.760010719299316
1543017872.351347,5973,6.487957000732422
1543017872.441098,5984,4.442862033843994
1543017872.531796,5995,6.3469672203063965
1543017872.74156,6006,6.475732803344727
1543017872.831751,6017,6.319120407104492
1543017872.922473,6028,4.605285167694092
1543017873.013474,6039,4.792819023132324
1543017873.105007,6050,4.410280704498291
1543017873.200036,6061,5.047308444976807
1543017873.29119,6072,4.47911262512207
1543017873.381408,6083,5.021512985229492
1543017873.472556,6094,7.063876152038574
1543017873.563726,6105,4.4376983642578125
1543017873.654675,6116,3.7337474822998047
1543017873.745742,6127,3.7928483486175537
1543017873.835717,6138,7.785438537597656
1543017873.925588,6149,5.816714763641357
1543017874.015988,6160,6.371748924255371
1543017874.109381,6171,4.280457496643066
1543017874.198727,6182,3.8038763999938965
1543017874.28972,6193,2.520927906036377
1543017874.381325,6204,5.345882415771484
1543017874.471574,6215,5.507501602172852
1543017874.562678,6226,5.050236701965332
1543017874.654597,6237,4.754458427429199
1543017874.74454,6248,4.9594573974609375
1543017874.833045,6259,4.691279411315918
1543017874.923956,6270,4.032283782958984
1543017875.015986,6281,3.8303756713867188
1543017875.107748,6292,4.528228759765625
1543017875.198459,6303,4.087089538574219
1543017875.287702,6314,3.9770119190216064
1543017875.377577,6325,5.324766159057617
1543017875.468571,6336,2.8875021934509277
1543017875.558104,6347,3.259678602218628
1543017875.649006,6358,2.9904489517211914
1543017875.739006,6369,4.838289260864258
1543017875.830582,6380,2.911651611328125
1543017875.92475,6391,3.829072952270508
1543017876.015703,6402,7.063925743103027
1543017876.106016,6413,4.910412788391113
1543017876.197139,6424,5.378868579864502
1543017876.288286,6435,4.030226230621338
1543017876.379049,6446,2.4524011611938477
1543017876.469884,6457,2.6908953189849854
1543017876.562584,6468,3.392284870147705
1543017876.654134,6479,6.058705806732178
1543017876.745172,6490,4.320230484008789
1543017876.838481,6501,4.846801280975342
1543017876.928885,6512,3.97648024559021
1543017877.019391,6523,3.923302173614502
1543017877.11041,6534,5.150365352630615
1543017877.202238,6545,2.8528499603271484
1543017877.292437,6556,3.4110450744628906
1543017877.384536,6567,4.229586601257324
1543017877.474864,6578,4.70467472076416
1543017877.565131,6589,4.495488166809082
1543017877.657377,6600,3.1074390411376953
1543017877.751903,6611,4.083333969116211
1543017877.842518,6622,4.718150615692139
1543017877.932419,6633,4.120780944824219
1543017878.022433,6644,4.655025005340576
1543017878.112367,6655,3.4177775382995605
1543017878.201538,6666,3.9703073501586914
1543017878.291071,6677,2.9562041759490967
1543017878.380833,6688,4.1353983879089355
1543017878.469807,6699,4.493064880371094
1543017878.559126,6710,3.9692702293395996
1543017878.651988,6721,4.197863578796387
1543017878.741444,6732,3.9811503887176514
1543017878.830001,6743,5.030360221862793
1543017878.919658,6754,3.9103267192840576
1543017879.009276,6765,3.1907010078430176
1543017879.097847,6776,3.8843014240264893
1543017879.187155,6787,3.2402162551879883
1543017879.276329,6798,3.3910560607910156
1543017879.365154,6809,2.112607479095459
1543017879.454026,6820,3.8475584983825684
1543017879.545271,6831,3.741598606109619
1543017879.634745,6842,3.607503652572632
1543017879.72381,6853,2.7376060485839844
1543017879.811651,6864,4.15913200378418
1543017879.900983,6875,4.702253341674805
1543017879.990442,6886,4.4456377029418945
1543017880.078362,6897,2.893150568008423
1543017880.166674,6908,2.7517404556274414
1543017880.255323,6919,4.532144069671631
1543017880.343726,6930,2.9338932037353516
1543017880.435794,6941,3.9166717529296875
1543017880.523642,6952,2.9931116104125977
1543017880.611815,6963,2.9341278076171875
1543017880.70062,6974,2.5086991786956787
1543017880.789686,6985,4.096461296081543
1543017880.878739,6996,4.048968315124512
1543017881.075248,7007,2.9906837940216064
1543017881.165849,7018,3.8833696842193604
1543017881.256757,7029,2.4845423698425293
1543017881.347419,7040,3.0101356506347656
1543017881.441379,7051,2.310962438583374
1543017881.531321,7062,3.058577060699463
1543017881.622237,7073,4.031357765197754
1543017881.712232,7084,2.416083812713623
1543017881.802856,7095,2.792660713195801
1543017881.893124,7106,3.7410988807678223
1543017881.984001,7117,2.218693256378174
1543017882.075153,7128,3.116415500640869
1543017882.165286,7139,2.671502113342285
1543017882.256597,7150,3.7329230308532715
1543017882.350438,7161,2.611241340637207
1543017882.441179,7172,2.305692434310913
1543017882.531599,7183,5.116798400878906
1543017882.621962,7194,3.0092761516571045
1543017882.712003,7205,4.386173248291016
1543017882.8023,7216,2.5432491302490234
1543017882.893627,7227,1.7951786518096924
1543017882.983557,7238,2.491037130355835
1543017883.073615,7249,2.775404691696167
1543017883.163894,7260,4.2219061851501465
1543017883.257236,7271,2.8108508586883545
1543017883.347163,7282,2.5472664833068848
1543017883.437574,7293,3.4014177322387695
1543017883.526939,7304,3.9677019119262695
1543017883.61674,7315,1.6988755464553833
1543017883.706714,7326,2.8673884868621826
1543017883.796973,7337,2.869701385498047
1543017883.886419,7348,3.2223358154296875
1543017883.976303,7359,2.4105782508850098
1543017884.064646,7370,2.602597236633301
1543017884.156297,7381,2.5150678157806396
1543017884.244884,7392,3.322575569152832
1543017884.334617,7403,3.1802725791931152
1543017884.424461,7414,1.988818883895874
1543017884.513578,7425,2.4297165870666504
1543017884.602822,7436,1.9903438091278076
1543017884.692854,7447,2.825981616973877
1543017884.78272,7458,1.2599735260009766
1543017884.872026,7469,2.7040326595306396
1543017884.961971,7480,2.7367939949035645
1543017885.054818,7491,3.1293811798095703
1543017885.146078,7502,2.651341199874878
1543017885.236429,7513,3.2883238792419434
1543017885.326238,7524,2.3232569694519043
1543017885.416305,7535,3.7313365936279297
1543017885.50611,7546,2.4667575359344482
1543017885.595916,7557,3.53790283203125
1543017885.68676,7568,3.015960693359375
1543017885.775494,7579,2.4488301277160645
1543017885.865197,7590,2.4437577724456787
1543017885.958091,7601,1.275776982307434
1543017886.047738,7612,1.9091336727142334
1543017886.136096,7623,3.0877509117126465
1543017886.226041,7634,2.1842594146728516
1543017886.31653,7645,2.7890496253967285
1543017886.405647,7656,2.87257981300354
1543017886.494681,7667,2.6454477310180664
1543017886.584367,7678,2.9710206985473633
1543017886.672669,7689,1.4079136848449707
1543017886.761995,7700,2.783169984817505
1543017886.853285,7711,2.327000141143799
1543017886.942064,7722,3.4921762943267822
1543017887.030754,7733,2.515012264251709
1543017887.119001,7744,1.8997474908828735
1543017887.208612,7755,1.4687831401824951
1543017887.29753,7766,2.2647039890289307
1543017887.386517,7777,2.634355306625366
1543017887.474787,7788,2.291994571685791
1543017887.564217,7799,2.3096518516540527
1543017887.653346,7810,3.0685458183288574
1543017887.745151,7821,2.7222506999969482
1543017887.833916,7832,2.131804943084717
1543017887.923177,7843,3.4115519523620605
1543017888.012993,7854,3.8532791137695312
1543017888.102025,7865,2.54127836227417
1543017888.19138,7876,2.402089834213257
1543017888.280396,7887,2.8010671138763428
1543017888.369531,7898,2.0339701175689697
1543017888.457936,7909,2.530226469039917
1543017888.546263,7920,2.117753028869629
1543017888.637386,7931,2.8998947143554688
1543017888.725476,7942,1.3600096702575684
1543017888.814245,7953,1.8938888311386108
1543017888.902984,7964,3.073143482208252
1543017888.990608,7975,1.762595534324646
1543017889.078807,7986,1.8664915561676025
1543017889.166659,7997,1.8528449535369873
1543017889.362256,8008,1.3567781448364258
1543017889.450644,8019,1.086639404296875
1543017889.538889,8030,2.1693785190582275
1543017889.630507,8041,2.051671028137207
1543017889.718556,8052,1.6093559265136719
1543017889.807516,8063,1.7499492168426514
1543017889.895795,8074,2.343649387359619
